,codgeo,total_maisons,rga_1945_1975_faible,rga_1945_1975_moyen,rga_1945_1975_nul,rga_1945_1975_fort,rga_1976_2020_faible,rga_1976_2020_moyen,rga_1976_2020_nul,rga_1976_2020_fort,rga_post2020_faible,rga_post2020_moyen,rga_post2020_nul,rga_post2020_fort,rga_pre1945_faible,rga_pre1945_moyen,rga_pre1945_nul,rga_pre1945_fort,rga_unk_faible,rga_unk_moyen,rga_unk_nul,rga_unk_fort,tri_nul_nul,tri_t01_faible,tri_t01_fort,tri_t01_moyen,tri_t02_faible,tri_t02_fort,tri_t02_moyen,tri_t03_faible,tri_t03_fort,tri_t03_moyen,rga_score,tri_score
21673,58230,95,0,4,0,0,0,5,0,0,0,1,0,0,0,85,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0.39473684210526316,0.0
21674,58231,265,2,7,1,0,5,39,7,0,0,1,0,0,14,171,15,0,0,3,0,0,265,0,0,0,0,0,0,0,0,0,0.8339622641509434,0.0
21675,58232,672,0,71,0,0,0,199,0,0,0,15,0,0,1,383,1,0,0,2,0,0,672,0,0,0,0,0,0,0,0,0,1.8005952380952381,0.0
21676,58233,163,0,1,0,0,0,13,0,0,0,0,0,0,0,149,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0.41411042944785276,0.0
21677,58234,75,0,1,0,0,0,3,0,0,0,0,0,0,0,70,0,0,0,1,0,0,75,0,0,0,0,0,0,0,0,0,0.23333333333333334,0.0
21678,58235,263,11,0,11,0,9,0,23,0,0,0,3,0,75,1,129,0,1,0,0,0,263,0,0,0,0,0,0,0,0,0,0.055133079847908745,0.0
21679,58236,117,0,6,0,0,0,15,3,0,0,2,0,0,1,88,2,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0.811965811965812,0.0
21680,58237,36,0,4,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0.6944444444444444,0.0
21681,58238,932,16,120,0,0,55,534,1,0,3,15,0,0,23,161,1,0,0,3,0,0,866,2,0,64,0,0,0,0,0,0,3.296137339055794,0.20815450643776823
21682,58239,88,0,1,0,0,0,19,0,0,0,1,0,0,0,66,1,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,1.1363636363636365,0.0
21683,58240,92,0,7,2,0,2,1,3,0,0,0,0,0,10,24,43,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0.266304347826087,0.0
21684,58241,184,0,21,0,0,1,58,0,0,0,0,0,0,5,98,1,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,1.8668478260869565,0.0
21685,58242,116,0,1,0,0,0,12,0,0,0,1,0,0,0,102,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0.5603448275862069,0.0
21686,58243,54,0,2,0,0,0,8,0,0,0,0,0,0,6,38,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.0
21687,58244,137,0,0,4,0,10,0,27,0,0,0,0,0,23,0,73,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0.072992700729927,0.0
21688,58245,138,10,5,0,0,26,1,0,0,0,0,0,0,66,30,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0.35144927536231885,0.0
21689,58246,604,1,36,49,0,9,32,49,0,1,2,1,0,21,118,284,0,0,0,1,0,604,0,0,0,0,0,0,0,0,0,0.43874172185430466,0.0
21690,58247,243,0,5,0,0,0,109,0,0,0,11,1,0,1,115,0,0,0,1,0,0,243,0,0,0,0,0,0,0,0,0,2.4074074074074074,0.0
21691,58248,144,0,0,0,9,0,1,0,14,0,0,0,0,0,2,0,118,0,0,0,0,144,0,0,0,0,0,0,0,0,0,1.3194444444444444,0.0
21692,58249,248,1,0,5,0,1,0,19,0,0,0,1,0,27,0,194,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0.006048387096774193,0.0
21693,58250,861,200,90,1,0,156,119,0,0,3,0,1,0,203,88,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,1.251451800232288,0.0
21694,58251,306,0,4,0,5,0,40,0,33,0,2,0,1,0,120,0,101,0,0,0,0,306,0,0,0,0,0,0,0,0,0,1.8790849673202614,0.0
21695,58252,126,0,3,0,0,0,10,0,0,0,0,0,0,0,113,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0.45634920634920634,0.0
21696,58253,87,1,2,0,0,3,3,0,0,0,0,0,0,12,64,2,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0.27011494252873564,0.0
21697,58254,271,0,46,0,0,0,125,1,0,0,7,0,0,0,91,0,0,0,1,0,0,271,0,0,0,0,0,0,0,0,0,2.7952029520295203,0.0
21698,58255,330,0,0,26,0,0,0,50,0,0,0,6,0,10,0,238,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0.0,0.0
21699,58256,240,1,7,0,15,0,26,1,23,0,0,0,1,3,50,0,112,0,0,0,1,240,0,0,0,0,0,0,0,0,0,1.9083333333333334,0.0
21700,58257,53,0,4,0,0,0,3,0,0,0,0,0,0,0,46,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0.4716981132075472,0.0
21701,58258,245,0,25,0,0,1,103,1,0,0,1,0,0,0,114,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,2.3714285714285714,0.0
21702,58259,93,0,3,0,0,1,26,1,0,0,0,0,0,2,54,6,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,1.489247311827957,0.0
21703,58260,643,1,53,0,0,8,238,1,0,0,4,0,0,10,326,0,0,0,2,0,0,643,0,0,0,0,0,0,0,0,0,2.0855365474339034,0.0
21704,58261,591,5,62,0,13,6,216,1,40,0,3,0,0,21,147,0,76,0,0,0,1,591,0,0,0,0,0,0,0,0,0,2.9035532994923856,0.0
21705,58262,193,0,4,11,0,0,12,10,0,0,0,1,0,0,69,85,0,0,0,1,0,193,0,0,0,0,0,0,0,0,0,0.3626943005181347,0.0
21706,58263,119,0,3,2,0,0,8,5,0,0,1,1,0,0,70,29,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0.42016806722689076,0.0
21707,58264,827,0,103,0,0,2,265,1,0,1,5,0,0,13,433,2,0,0,2,0,0,827,0,0,0,0,0,0,0,0,0,1.9316807738814994,0.0
21708,58265,82,0,0,2,0,0,7,3,0,0,0,1,0,0,32,37,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0.4268292682926829,0.0
21709,58266,201,0,12,0,0,0,9,0,0,0,2,0,0,0,177,0,0,0,1,0,0,201,0,0,0,0,0,0,0,0,0,0.39800995024875624,0.0
21710,58267,510,1,0,23,0,3,10,60,0,1,1,1,0,4,35,370,0,0,0,1,0,510,0,0,0,0,0,0,0,0,0,0.11078431372549019,0.0
21711,58268,154,0,10,6,0,1,15,8,0,0,1,0,0,3,83,27,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0.672077922077922,0.0
21712,58269,273,0,9,0,0,0,44,0,0,0,1,0,0,0,218,0,0,0,1,0,0,273,0,0,0,0,0,0,0,0,0,0.8974358974358975,0.0
21713,58270,275,0,21,0,0,0,48,1,2,0,0,0,0,0,198,0,3,0,2,0,0,275,0,0,0,0,0,0,0,0,0,1.1363636363636365,0.0
21714,58271,127,0,1,0,0,0,13,0,0,0,0,0,0,2,111,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0.531496062992126,0.0
21715,58272,108,4,7,0,0,5,2,1,0,1,0,0,0,24,57,7,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0.32407407407407407,0.0
21716,58273,648,0,216,1,0,0,260,3,0,0,5,0,0,3,159,1,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,2.8587962962962963,0.0
21717,58274,89,0,1,2,0,0,1,9,0,0,0,0,0,1,16,59,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0.08426966292134831,0.0
21718,58275,214,1,6,1,0,0,18,6,0,0,0,0,0,7,141,34,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0.4929906542056075,0.0
21719,58276,264,1,0,21,0,0,0,19,0,0,0,0,0,7,5,210,0,0,0,1,0,264,0,0,0,0,0,0,0,0,0,0.001893939393939394,0.0
21720,58277,188,1,0,4,0,11,1,5,0,0,0,0,0,71,2,93,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0.08776595744680851,0.0
21721,58278,620,50,33,0,0,170,179,2,0,1,3,0,0,89,89,3,0,1,0,0,0,308,1,4,307,0,0,0,0,0,0,1.9040322580645161,1.5193548387096774
21722,58279,106,0,6,0,0,1,37,0,0,0,2,0,0,7,52,0,0,1,0,0,0,106,0,0,0,0,0,0,0,0,0,1.9433962264150944,0.0
21723,58280,330,16,9,0,0,81,57,0,0,3,4,0,0,67,93,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,1.2363636363636363,0.0
21724,58281,461,9,9,6,0,13,18,15,0,0,1,0,0,205,129,55,0,1,0,0,0,461,0,0,0,0,0,0,0,0,0,0.2874186550976139,0.0
21725,58282,284,23,0,2,0,40,0,5,0,1,0,0,0,207,0,5,0,1,0,0,0,284,0,0,0,0,0,0,0,0,0,0.18309859154929578,0.0
21726,58283,82,0,3,0,0,0,6,0,0,0,0,0,0,9,64,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0.4573170731707317,0.0
21727,58284,33,0,0,0,0,0,7,0,0,0,0,0,0,0,26,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1.0606060606060606,0.0
21728,58285,158,0,6,0,0,0,7,0,0,0,0,0,0,1,143,1,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0.31645569620253167,0.0
21729,58286,432,0,45,0,0,0,65,0,0,0,3,0,0,2,316,0,0,0,1,0,0,432,0,0,0,0,0,0,0,0,0,1.0300925925925926,0.0
21730,58287,160,0,1,6,0,0,0,16,0,0,0,0,0,2,1,134,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0.015625,0.0
21731,58288,81,0,1,0,0,0,14,0,0,0,3,0,0,0,63,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0.9876543209876543,0.0
21732,58289,165,0,1,0,0,2,10,2,0,0,1,1,0,17,108,23,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0.34545454545454546,0.0
21733,58290,33,0,2,0,0,0,5,2,0,0,0,0,0,2,22,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0.9090909090909091,0.0
21734,58291,104,2,2,0,0,12,9,0,0,0,0,0,0,18,60,1,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0.6057692307692307,0.0
21735,58292,166,0,3,0,0,0,9,0,0,0,1,0,0,0,153,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0.3313253012048193,0.0
21736,58293,224,0,16,0,0,1,83,1,0,0,2,1,0,3,114,1,0,0,2,0,0,224,0,0,0,0,0,0,0,0,0,2.0580357142857144,0.0
21737,58294,108,0,2,0,0,1,12,1,0,0,3,0,0,4,82,3,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0.6805555555555556,0.0
21738,58295,600,0,84,4,4,0,176,11,6,0,8,0,0,0,275,12,19,0,1,0,0,600,0,0,0,0,0,0,0,0,0,1.9833333333333334,0.0
21739,58296,86,4,0,0,0,7,0,0,0,1,0,0,0,51,20,0,0,2,1,0,0,86,0,0,0,0,0,0,0,0,0,0.11046511627906977,0.0
21740,58297,141,0,8,0,0,0,24,0,0,0,1,0,0,0,108,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,1.0106382978723405,0.0
21741,58298,184,0,22,1,0,0,75,1,0,0,1,0,0,0,84,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,2.3505434782608696,0.0
21742,58299,168,0,13,0,0,0,22,0,0,0,1,0,0,0,131,1,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0.8630952380952381,0.0
21743,58300,779,0,91,0,0,1,353,0,0,0,17,3,0,0,313,0,0,0,1,0,0,779,0,0,0,0,0,0,0,0,0,2.613607188703466,0.0
21744,58301,280,0,13,0,0,0,20,0,0,0,1,0,0,4,242,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0.48214285714285715,0.0
21745,58302,490,2,8,6,0,19,46,109,0,0,3,0,0,65,82,149,0,0,1,0,0,490,0,0,0,0,0,0,0,0,0,0.5663265306122449,0.0
21746,58303,3251,0,1053,2,0,0,1298,2,0,0,29,3,0,0,857,5,0,0,2,0,0,3251,0,0,0,0,0,0,0,0,0,2.828360504460166,0.0
21747,58304,775,5,33,0,0,16,134,1,0,1,7,0,0,54,519,3,0,0,2,0,0,775,0,0,0,0,0,0,0,0,0,1.0180645161290323,0.0
21748,58305,132,1,0,3,0,3,0,14,0,0,0,3,0,12,0,96,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0.026515151515151516,0.0
21749,58306,189,0,16,0,0,0,37,0,0,0,0,0,0,2,133,1,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,1.1904761904761905,0.0
21750,58307,116,0,5,0,0,0,13,0,0,0,0,0,0,1,96,1,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0.6681034482758621,0.0
21751,58308,82,0,3,0,0,0,6,0,0,0,0,0,0,1,72,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0.4573170731707317,0.0
21752,58309,593,1,0,18,0,3,0,33,0,0,0,1,0,28,0,509,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0.005902192242833052,0.0
21753,58310,39,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0.38461538461538464,0.0
21754,58311,174,0,4,0,0,0,41,0,0,0,0,0,0,9,120,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,1.235632183908046,0.0
21755,58312,211,0,13,0,0,0,61,0,0,0,1,0,0,0,136,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,1.6113744075829384,0.0
21756,58313,106,0,4,0,0,0,16,1,0,0,0,0,0,0,85,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0.8490566037735849,0.0
21757,59001,204,11,0,0,0,94,0,1,0,0,0,2,0,96,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0.4877450980392157,0.0
21758,59002,1579,18,0,0,369,89,0,4,304,0,0,0,5,125,0,11,654,0,0,0,0,1579,0,0,0,0,0,0,0,0,0,3.1716276124129195,0.0
21759,59003,155,10,0,0,0,49,0,0,0,2,0,1,0,93,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0.3548387096774194,0.0
21760,59004,497,4,5,12,13,28,59,64,117,1,5,10,5,15,53,56,50,0,0,0,0,497,0,0,0,0,0,0,0,0,0,3.2404426559356136,0.0
21761,59005,1340,0,288,14,0,0,656,135,0,0,20,2,0,0,190,35,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,3.0223880597014925,0.0
21762,59006,246,13,0,0,0,100,0,3,0,4,0,3,0,123,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0.4410569105691057,0.0
21763,59007,341,0,38,9,0,0,58,84,0,0,2,5,0,0,122,22,0,0,1,0,0,330,0,4,7,0,0,0,0,0,0,1.1436950146627567,0.12023460410557185
21764,59008,3217,68,0,0,721,39,0,10,525,1,0,7,7,335,1,3,1493,1,0,0,6,3217,0,0,0,0,0,0,0,0,0,2.786291576002487,0.0
21765,59009,10523,1561,1317,16,609,761,2254,49,853,28,39,11,38,832,1202,7,943,1,1,0,1,10043,364,13,103,0,0,0,0,0,0,2.658985080300295,0.07013209160885679
21766,59010,110,4,0,2,0,24,0,0,0,1,0,2,0,77,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0.2409090909090909,0.0
21767,59011,3256,99,382,1,0,838,845,4,0,6,41,1,0,418,617,1,0,0,3,0,0,3256,0,0,0,0,0,0,0,0,0,1.895884520884521,0.0
21768,59012,1278,54,22,17,0,255,26,32,0,4,3,0,0,521,223,120,0,0,0,1,0,1278,0,0,0,0,0,0,0,0,0,0.37284820031298904,0.0
21769,59013,557,77,8,0,0,210,60,1,0,7,3,0,0,156,35,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,1.040394973070018,0.0
21770,59014,3852,542,10,0,0,134,75,1,0,10,0,33,0,2611,402,10,0,18,6,0,0,3852,0,0,0,0,0,0,0,0,0,0.2102803738317757,0.0
21771,59015,1154,63,117,3,35,181,230,3,120,3,0,9,4,176,196,5,4,1,4,0,0,1154,0,0,0,0,0,0,0,0,0,2.6442807625649913,0.0
21772,59016,951,0,170,0,0,0,619,1,0,0,3,24,0,0,134,0,0,0,0,0,0,951,0,0,0,0,0,0,0,0,0,3.7092534174553102,0.0
21773,59017,6601,0,599,1,781,0,279,10,471,0,80,2,1,0,4002,6,360,0,9,0,0,6601,0,0,0,0,0,0,0,0,0,1.774352370852901,0.0
21774,59018,624,0,90,0,3,0,239,7,5,0,1,9,0,0,233,0,29,0,6,0,2,624,0,0,0,0,0,0,0,0,0,2.3838141025641026,0.0
21775,59019,417,36,10,0,0,155,13,1,0,1,0,2,0,175,24,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0.63189448441247,0.0
21776,59021,599,218,12,0,0,242,44,7,0,0,0,0,0,16,59,1,0,0,0,0,0,567,26,0,6,0,0,0,0,0,0,1.003338898163606,0.07345575959933222
21777,59022,822,0,0,238,49,0,1,262,72,0,0,22,5,0,3,139,30,0,0,0,1,822,0,0,0,0,0,0,0,0,0,1.210462287104623,0.0
21778,59023,232,0,19,4,0,0,80,37,0,0,0,1,0,0,85,6,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,1.9288793103448276,0.0
21779,59024,1862,410,13,0,302,275,8,8,187,2,0,10,10,261,21,0,355,0,0,0,0,1862,0,0,0,0,0,0,0,0,0,2.1393662728249194,0.0
21780,59025,733,0,61,0,37,0,305,1,81,0,50,2,6,0,109,0,80,0,1,0,0,733,0,0,0,0,0,0,0,0,0,3.8574351978171895,0.0
21781,59026,452,34,37,33,0,36,40,72,0,2,1,3,0,18,135,41,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0.7721238938053098,0.0
21782,59027,689,99,0,0,0,371,0,0,0,4,0,2,0,213,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0.6132075471698113,0.0
21783,59028,2384,28,304,1,323,93,247,0,190,0,4,4,0,54,527,9,599,0,0,0,1,1915,451,9,9,0,0,0,0,0,0,2.360318791946309,0.2193791946308725
21784,59029,596,0,0,31,21,0,0,197,101,0,0,30,3,0,0,152,60,0,0,1,0,596,0,0,0,0,0,0,0,0,0,1.895973154362416,0.0
21785,59031,146,5,0,0,0,93,0,1,0,0,0,4,0,43,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0.6541095890410958,0.0
21786,59032,2003,1076,38,0,0,293,67,1,0,3,1,0,0,334,190,0,0,0,0,0,0,2003,0,0,0,0,0,0,0,0,0,0.6315526709935098,0.0
21787,59033,2822,1217,43,2,0,562,31,1,0,23,0,4,0,828,103,6,0,2,0,0,0,2693,99,23,7,0,0,0,0,0,0,0.5118710134656272,0.08327427356484762
21788,59034,1007,20,4,24,61,127,17,249,223,1,1,6,3,100,15,51,105,0,0,0,0,995,0,0,12,0,0,0,0,0,0,2.765640516385303,0.03574975173783516
21789,59035,941,198,60,59,0,93,21,27,0,4,0,11,0,194,88,185,0,0,0,1,0,941,0,0,0,0,0,0,0,0,0,0.4771519659936238,0.0
21790,59036,1008,172,33,48,0,39,18,72,0,2,3,1,0,157,283,180,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0.30357142857142855,0.0
21791,59037,1564,337,0,5,0,264,0,0,0,5,0,5,0,942,0,5,0,1,0,0,0,1564,0,0,0,0,0,0,0,0,0,0.2781329923273657,0.0
21792,59038,624,108,0,19,0,105,0,31,0,5,0,7,0,277,0,72,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0.2588141025641026,0.0
21793,59039,299,34,0,0,0,173,0,0,0,1,0,1,0,90,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0.637123745819398,0.0
21794,59041,792,276,26,41,0,135,25,20,0,2,0,0,0,116,83,68,0,0,0,0,0,654,101,30,7,0,0,0,0,0,0,0.5858585858585859,0.3434343434343434
21795,59042,690,1,1,61,13,1,6,323,42,0,3,34,0,0,6,151,48,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0.7630434782608696,0.0
21796,59043,4665,0,1163,10,13,0,1674,17,29,0,12,16,1,0,1690,6,30,0,4,0,0,4640,13,4,8,0,0,0,0,0,0,2.5010718113612005,0.012218649517684888
21797,59044,1803,75,8,1,120,339,28,3,492,11,1,5,154,299,19,5,243,0,0,0,0,1795,2,4,2,0,0,0,0,0,0,3.7906267332224073,0.01552967276760954
21798,59045,77,4,3,0,0,13,6,0,0,0,0,2,0,31,18,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0.6818181818181818,0.0
21799,59046,297,0,28,0,4,0,107,0,9,0,4,6,1,0,116,0,22,0,0,0,0,297,0,0,0,0,0,0,0,0,0,2.457912457912458,0.0
21800,59047,148,1,3,0,0,28,5,0,0,0,1,2,0,67,41,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0.42905405405405406,0.0
21801,59048,197,9,0,0,0,106,0,1,9,0,0,1,0,71,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,1.017766497461929,0.0
21802,59049,190,0,3,11,0,0,17,25,0,0,0,1,0,3,69,61,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0.4868421052631579,0.0
21803,59050,141,18,0,0,0,44,1,1,0,0,0,0,0,70,2,5,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0.41134751773049644,0.0
21804,59051,1945,0,682,3,0,0,417,2,0,0,18,1,0,7,809,5,0,0,1,0,0,1945,0,0,0,0,0,0,0,0,0,1.9717223650385605,0.0
21805,59052,1987,91,223,48,0,93,662,126,0,53,4,16,0,151,499,19,0,0,2,0,0,1979,0,7,1,0,0,0,0,0,0,2.0344740815299445,0.019124308002013084
21806,59053,1188,375,0,0,0,308,0,4,0,5,0,2,0,492,0,1,0,1,0,0,0,1188,0,0,0,0,0,0,0,0,0,0.41919191919191917,0.0
21807,59054,392,0,53,0,10,0,112,0,39,0,3,0,0,0,117,0,57,0,1,0,0,392,0,0,0,0,0,0,0,0,0,2.9081632653061225,0.0
21808,59055,257,31,3,0,0,26,6,0,0,0,1,0,0,142,48,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0.31712062256809337,0.0
21809,59056,323,0,59,0,0,0,141,0,0,0,12,4,0,0,105,2,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,2.7321981424148607,0.0
21810,59057,260,2,7,0,0,24,23,3,0,1,0,0,0,45,155,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0.6076923076923076,0.0
21811,59058,435,40,0,12,0,111,3,36,0,3,0,2,0,103,0,125,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0.3390804597701149,0.0
21812,59059,202,38,0,0,0,29,0,1,0,1,0,0,0,133,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0.2400990099009901,0.0
21813,59060,94,5,0,0,0,35,0,0,0,0,0,2,0,52,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0.39893617021276595,0.0
21814,59061,115,1,0,0,0,16,0,0,0,0,0,0,0,97,0,1,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0.14347826086956522,0.0
21815,59062,80,1,0,2,0,8,0,5,0,0,0,0,0,24,0,40,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0.10625,0.0
21816,59063,884,91,0,1,0,144,0,1,0,1,0,1,0,645,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0,0,0,0.2149321266968326,0.0
21817,59064,529,165,0,2,0,191,3,0,0,3,0,12,0,150,1,2,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0.5482041587901701,0.0
21818,59065,331,16,0,2,0,73,0,6,0,0,0,2,0,210,0,21,0,1,0,0,0,331,0,0,0,0,0,0,0,0,0,0.24471299093655588,0.0
21819,59066,74,4,0,0,0,17,0,0,0,1,0,0,0,51,0,1,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0.2635135135135135,0.0
21820,59067,985,0,408,1,0,0,152,1,0,0,1,1,0,0,418,1,0,0,2,0,0,985,0,0,0,0,0,0,0,0,0,1.8096446700507614,0.0
21821,59068,1338,301,12,0,0,248,8,0,2,24,0,3,3,611,102,10,13,1,0,0,0,1263,48,1,26,0,0,0,0,0,0,0.38527653213751867,0.09790732436472346
21822,59069,335,32,40,0,0,50,33,0,0,12,1,1,0,90,75,1,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,1.0134328358208955,0.0
21823,59071,911,0,0,62,58,0,0,232,198,0,0,29,6,0,0,210,115,0,0,1,0,911,0,0,0,0,0,0,0,0,0,2.5246981339187706,0.0
21824,59072,107,7,10,0,0,38,19,0,0,0,0,0,0,12,21,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,1.5093457943925233,0.0
21825,59073,252,0,1,5,14,0,20,18,87,0,1,2,6,0,18,25,54,0,0,0,1,252,0,0,0,0,0,0,0,0,0,4.265873015873016,0.0
21826,59074,962,120,0,0,0,116,0,0,0,8,0,7,0,711,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0.18711018711018712,0.0
21827,59075,313,32,0,0,0,48,0,1,0,3,0,0,0,229,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0.20926517571884984,0.0
21828,59076,119,17,0,1,0,48,0,0,0,10,0,0,0,38,0,5,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0.5168067226890757,0.0
21829,59077,106,5,0,0,0,29,0,0,0,0,0,1,0,71,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0.2971698113207547,0.0
21830,59078,265,5,8,1,0,63,18,3,0,0,1,3,0,64,96,3,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0.6716981132075471,0.0
21831,59079,1942,188,700,0,0,54,377,2,0,1,24,26,0,196,366,5,0,1,2,0,0,1942,0,0,0,0,0,0,0,0,0,1.979145211122554,0.0
21832,59080,1128,38,107,8,3,123,372,22,0,3,27,25,0,128,247,20,5,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,2.086436170212766,0.0
21833,59081,232,17,0,0,0,57,0,0,0,0,0,0,0,157,0,1,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0.2823275862068966,0.0
21834,59082,627,0,63,0,0,0,463,6,0,0,2,0,0,0,93,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,3.9513556618819776,0.0
21835,59083,97,0,0,3,3,0,8,18,17,0,1,0,1,0,8,14,24,0,0,0,0,97,0,0,0,0,0,0,0,0,0,2.3969072164948453,0.0
21836,59084,767,0,59,13,23,0,252,22,81,0,0,12,5,0,161,20,119,0,0,0,0,767,0,0,0,0,0,0,0,0,0,3.073663624511082,0.0
21837,59085,148,16,0,0,0,40,0,0,0,0,0,7,0,85,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0.32432432432432434,0.0
21838,59086,919,0,13,28,91,0,15,34,296,0,0,17,3,0,33,58,331,0,0,0,0,919,0,0,0,0,0,0,0,0,0,3.8492927094668117,0.0
21839,59087,312,0,17,4,26,0,22,28,80,0,8,1,2,0,36,10,78,0,0,0,0,312,0,0,0,0,0,0,0,0,0,3.565705128205128,0.0
